date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq,gouv_fr
2010-12-11,1,2993,TN1,17.0,0.43050584,0.42014447,102.20387,Nord-Est Region
2010-12-21,1,2993,TN1,17.0,0.4486706,0.45062166,99.61027,Nord-Est Region
2011-01-01,1,2993,TN1,17.0,0.46894705,0.4823029,97.49093,Nord-Est Region
2011-01-11,1,2993,TN1,17.0,0.4899882,0.50906175,96.588295,Nord-Est Region
2011-01-21,1,2993,TN1,17.0,0.5102294,0.5298014,96.62435,Nord-Est Region
2011-02-01,1,2993,TN1,17.0,0.5309353,0.5471654,97.28214,Nord-Est Region
2011-02-11,1,2993,TN1,17.0,0.5482941,0.5599426,98.09023,Nord-Est Region
2011-02-21,1,2993,TN1,17.0,0.5589588,0.5678114,98.56711,Nord-Est Region
2011-03-01,1,2993,TN1,17.0,0.5616706,0.5709816,98.500595,Nord-Est Region
2011-03-11,1,2993,TN1,17.0,0.55457646,0.5679724,97.832275,Nord-Est Region
2011-03-21,1,2993,TN1,17.0,0.53412354,0.5555603,96.46001,Nord-Est Region
2011-04-01,1,2993,TN1,17.0,0.50235885,0.53223747,94.8683,Nord-Est Region
2011-04-11,1,2993,TN1,17.0,0.46369413,0.49853677,93.64808,Nord-Est Region
2011-04-21,1,2993,TN1,17.0,0.42030585,0.45455405,93.21219,Nord-Est Region
2011-05-01,1,2993,TN1,17.0,0.3750588,0.40409082,93.60655,Nord-Est Region
2011-05-11,1,2993,TN1,17.0,0.33173528,0.35346434,94.61439,Nord-Est Region
2011-05-21,1,2993,TN1,17.0,0.29238233,0.30665994,95.996864,Nord-Est Region
2011-06-01,1,2993,TN1,17.0,0.2605941,0.26969227,97.15408,Nord-Est Region
2011-06-11,1,2993,TN1,17.0,0.23825881,0.2444169,97.90837,Nord-Est Region
2011-06-21,1,2993,TN1,17.0,0.22255881,0.22752427,98.21081,Nord-Est Region
2011-07-01,1,2993,TN1,17.0,0.21246469,0.21412836,99.370125,Nord-Est Region
2011-07-11,1,2993,TN1,17.0,0.20702942,0.21009228,98.82239,Nord-Est Region
2011-07-21,1,2993,TN1,17.0,0.20516469,0.20870478,98.63161,Nord-Est Region
2011-08-01,1,2993,TN1,17.0,0.20541765,0.20926432,98.51631,Nord-Est Region
2011-08-11,1,2993,TN1,17.0,0.20612353,0.21088713,98.17408,Nord-Est Region
2011-08-21,1,2993,TN1,17.0,0.20672353,0.21362095,97.38359,Nord-Est Region
2011-09-01,1,2993,TN1,17.0,0.20795293,0.21793713,96.27368,Nord-Est Region
2011-09-11,1,2993,TN1,17.0,0.21150587,0.2240728,95.41475,Nord-Est Region
2011-09-21,1,2993,TN1,17.0,0.2186588,0.23247573,95.108635,Nord-Est Region
2011-10-01,1,2993,TN1,17.0,0.23060589,0.24361655,95.568825,Nord-Est Region
2011-10-11,1,2993,TN1,17.0,0.24895293,0.25843748,96.92496,Nord-Est Region
2011-10-21,1,2993,TN1,17.0,0.27664706,0.27881876,99.339554,Nord-Est Region
2011-11-01,1,2993,TN1,17.0,0.31181175,0.303593,102.324356,Nord-Est Region
2011-11-11,1,2993,TN1,17.0,0.35020587,0.3304728,105.18646,Nord-Est Region
2011-11-21,1,2993,TN1,17.0,0.3899882,0.3595048,107.44398,Nord-Est Region
2011-12-01,1,2993,TN1,17.0,0.427,0.389793,108.46011,Nord-Est Region
2011-12-11,1,2993,TN1,17.0,0.45888823,0.42014447,108.24082,Nord-Est Region
2011-12-21,1,2993,TN1,17.0,0.4866588,0.45062166,107.19848,Nord-Est Region
2012-01-01,1,2993,TN1,17.0,0.5125941,0.4823029,105.6906,Nord-Est Region
2012-01-11,1,2993,TN1,17.0,0.5336529,0.50906175,104.39864,Nord-Est Region
2012-01-21,1,2993,TN1,17.0,0.5489176,0.5298014,103.29702,Nord-Est Region
2012-02-01,1,2993,TN1,17.0,0.5590294,0.5471654,101.98672,Nord-Est Region
2012-02-11,1,2993,TN1,17.0,0.56279415,0.5599426,100.46751,Nord-Est Region
2012-02-21,1,2993,TN1,17.0,0.56370586,0.5678114,99.335464,Nord-Est Region
2012-03-01,1,2993,TN1,17.0,0.56405294,0.5709816,98.88423,Nord-Est Region
2012-03-11,1,2993,TN1,17.0,0.5639529,0.5679724,99.34957,Nord-Est Region
2012-03-21,1,2993,TN1,17.0,0.5606176,0.5555603,100.835144,Nord-Est Region
2012-04-01,1,2993,TN1,17.0,0.5492706,0.53223747,102.92545,Nord-Est Region
2012-04-11,1,2993,TN1,17.0,0.52529997,0.49853677,104.87902,Nord-Est Region
2012-04-21,1,2993,TN1,17.0,0.4870706,0.45455405,106.44461,Nord-Est Region
2012-05-01,1,2993,TN1,17.0,0.43818823,0.40409082,107.50894,Nord-Est Region
2012-05-11,1,2993,TN1,17.0,0.38520586,0.35346434,107.86724,Nord-Est Region
2012-05-21,1,2993,TN1,17.0,0.33390588,0.30665994,107.63919,Nord-Est Region
2012-06-01,1,2993,TN1,17.0,0.2920294,0.26969227,106.98707,Nord-Est Region
2012-06-11,1,2993,TN1,17.0,0.2629294,0.2444169,106.28785,Nord-Est Region
2012-06-21,1,2993,TN1,17.0,0.24351177,0.22752427,105.76075,Nord-Est Region
2012-07-01,1,2993,TN1,17.0,0.2323,0.21412836,106.879845,Nord-Est Region
2012-07-11,1,2993,TN1,17.0,0.22712353,0.21009228,106.54816,Nord-Est Region
2012-07-21,1,2993,TN1,17.0,0.22525293,0.20870478,106.39653,Nord-Est Region
2012-08-01,1,2993,TN1,17.0,0.22391176,0.20926432,105.64961,Nord-Est Region
2012-08-11,1,2993,TN1,17.0,0.22275293,0.21088713,104.54825,Nord-Est Region
2012-08-21,1,2993,TN1,17.0,0.22225292,0.21362095,103.27439,Nord-Est Region
2012-09-01,1,2993,TN1,17.0,0.22331765,0.21793713,102.008125,Nord-Est Region
2012-09-11,1,2993,TN1,17.0,0.22630587,0.2240728,100.81477,Nord-Est Region
2012-09-21,1,2993,TN1,17.0,0.23204707,0.23247573,99.84824,Nord-Est Region
2012-10-01,1,2993,TN1,17.0,0.24227646,0.24361655,99.543594,Nord-Est Region
2012-10-11,1,2993,TN1,17.0,0.25815293,0.25843748,99.90774,Nord-Est Region
2012-10-21,1,2993,TN1,17.0,0.28090587,0.27881876,100.63474,Nord-Est Region
2012-11-01,1,2993,TN1,17.0,0.30778822,0.303593,101.186455,Nord-Est Region
2012-11-11,1,2993,TN1,17.0,0.33688822,0.3304728,101.686165,Nord-Est Region
2012-11-21,1,2993,TN1,17.0,0.36944705,0.3595048,102.42788,Nord-Est Region
2012-12-01,1,2993,TN1,17.0,0.40488234,0.389793,103.431,Nord-Est Region
2012-12-11,1,2993,TN1,17.0,0.44241762,0.42014447,104.73751,Nord-Est Region
2012-12-21,1,2993,TN1,17.0,0.48155883,0.45062166,106.17975,Nord-Est Region
2013-01-01,1,2993,TN1,17.0,0.5216765,0.4823029,107.39683,Nord-Est Region
2013-01-11,1,2993,TN1,17.0,0.5533706,0.50906175,107.92557,Nord-Est Region
2013-01-21,1,2993,TN1,17.0,0.5759235,0.5298014,107.9548,Nord-Est Region
2013-02-01,1,2993,TN1,17.0,0.5911529,0.5471654,107.36605,Nord-Est Region
2013-02-11,1,2993,TN1,17.0,0.6008176,0.5599426,106.70145,Nord-Est Region
2013-02-21,1,2993,TN1,17.0,0.60659415,0.5678114,106.27743,Nord-Est Region
2013-03-01,1,2993,TN1,17.0,0.6085941,0.5709816,106.05694,Nord-Est Region
2013-03-11,1,2993,TN1,17.0,0.60450584,0.5679724,105.91183,Nord-Est Region
2013-03-21,1,2993,TN1,17.0,0.59092355,0.5555603,105.83975,Nord-Est Region
2013-04-01,1,2993,TN1,17.0,0.56592935,0.53223747,105.78662,Nord-Est Region
2013-04-11,1,2993,TN1,17.0,0.52939415,0.49853677,105.625404,Nord-Est Region
2013-04-21,1,2993,TN1,17.0,0.48246467,0.45455405,105.53174,Nord-Est Region
2013-05-01,1,2993,TN1,17.0,0.42868236,0.40409082,105.41556,Nord-Est Region
2013-05-11,1,2993,TN1,17.0,0.37379998,0.35346434,105.04027,Nord-Est Region
2013-05-21,1,2993,TN1,17.0,0.32157058,0.30665994,104.18063,Nord-Est Region
2013-06-01,1,2993,TN1,17.0,0.27927646,0.26969227,102.99793,Nord-Est Region
2013-06-11,1,2993,TN1,17.0,0.24999411,0.2444169,101.89432,Nord-Est Region
2013-06-21,1,2993,TN1,17.0,0.2310588,0.22752427,101.2736,Nord-Est Region
2013-07-01,1,2993,TN1,17.0,0.22101764,0.21412836,102.608315,Nord-Est Region
2013-07-11,1,2993,TN1,17.0,0.2176588,0.21009228,102.90917,Nord-Est Region
2013-07-21,1,2993,TN1,17.0,0.2188353,0.20870478,103.915855,Nord-Est Region
2013-08-01,1,2993,TN1,17.0,0.22331177,0.20926432,105.41819,Nord-Est Region
2013-08-11,1,2993,TN1,17.0,0.23079999,0.21088713,107.63276,Nord-Est Region
2013-08-21,1,2993,TN1,17.0,0.24234118,0.21362095,110.89452,Nord-Est Region
2013-09-01,1,2993,TN1,17.0,0.25684118,0.21793713,114.519844,Nord-Est Region
2013-09-11,1,2993,TN1,17.0,0.27137646,0.2240728,117.25953,Nord-Est Region
2013-09-21,1,2993,TN1,17.0,0.2834647,0.23247573,118.05074,Nord-Est Region
2013-10-01,1,2993,TN1,17.0,0.29094118,0.24361655,116.117836,Nord-Est Region
2013-10-11,1,2993,TN1,17.0,0.29567647,0.25843748,112.073425,Nord-Est Region
2013-10-21,1,2993,TN1,17.0,0.3023588,0.27881876,107.15898,Nord-Est Region
2013-11-01,1,2993,TN1,17.0,0.31484705,0.303593,103.18277,Nord-Est Region
2013-11-11,1,2993,TN1,17.0,0.33411765,0.3304728,100.95798,Nord-Est Region
2013-11-21,1,2993,TN1,17.0,0.35998234,0.3595048,100.11661,Nord-Est Region
2013-12-01,1,2993,TN1,17.0,0.3910353,0.389793,100.28246,Nord-Est Region
2013-12-11,1,2993,TN1,17.0,0.4246294,0.42014447,100.95395,Nord-Est Region
2013-12-21,1,2993,TN1,17.0,0.46007058,0.45062166,101.88744,Nord-Est Region
2014-01-01,1,2993,TN1,17.0,0.4971176,0.4823029,102.783134,Nord-Est Region
2014-01-11,1,2993,TN1,17.0,0.5297058,0.50906175,103.69263,Nord-Est Region
2014-01-21,1,2993,TN1,17.0,0.55509996,0.5298014,104.36331,Nord-Est Region
2014-02-01,1,2993,TN1,17.0,0.57621175,0.5471654,104.86404,Nord-Est Region
2014-02-11,1,2993,TN1,17.0,0.5913764,0.5599426,105.15357,Nord-Est Region
2014-02-21,1,2993,TN1,17.0,0.6000588,0.5678114,105.21963,Nord-Est Region
2014-03-01,1,2993,TN1,17.0,0.6023,0.5709816,105.043365,Nord-Est Region
2014-03-11,1,2993,TN1,17.0,0.5965588,0.5679724,104.62585,Nord-Est Region
2014-03-21,1,2993,TN1,17.0,0.58046466,0.5555603,104.112625,Nord-Est Region
2014-04-01,1,2993,TN1,17.0,0.55291176,0.53223747,103.55083,Nord-Est Region
2014-04-11,1,2993,TN1,17.0,0.51401764,0.49853677,102.822205,Nord-Est Region
2014-04-21,1,2993,TN1,17.0,0.4630353,0.45455405,101.68093,Nord-Est Region
2014-05-01,1,2993,TN1,17.0,0.4067353,0.40409082,100.582375,Nord-Est Region
2014-05-11,1,2993,TN1,17.0,0.3522353,0.35346434,99.69538,Nord-Est Region
2014-05-21,1,2993,TN1,17.0,0.30332354,0.30665994,99.064545,Nord-Est Region
2014-06-01,1,2993,TN1,17.0,0.2658882,0.26969227,98.81009,Nord-Est Region
2014-06-11,1,2993,TN1,17.0,0.24129412,0.2444169,98.93932,Nord-Est Region
2014-06-21,1,2993,TN1,17.0,0.2261,0.22752427,99.4868,Nord-Est Region
2014-07-01,1,2993,TN1,17.0,0.21812941,0.21412836,101.51482,Nord-Est Region
2014-07-11,1,2993,TN1,17.0,0.21470588,0.21009228,101.773834,Nord-Est Region
2014-07-21,1,2993,TN1,17.0,0.21343529,0.20870478,101.82854,Nord-Est Region
2014-08-01,1,2993,TN1,17.0,0.21344118,0.20926432,101.61104,Nord-Est Region
2014-08-11,1,2993,TN1,17.0,0.2143294,0.21088713,101.31946,Nord-Est Region
2014-08-21,1,2993,TN1,17.0,0.21593529,0.21362095,100.87791,Nord-Est Region
2014-09-01,1,2993,TN1,17.0,0.21821176,0.21793713,100.10249,Nord-Est Region
2014-09-11,1,2993,TN1,17.0,0.22097646,0.2240728,98.87025,Nord-Est Region
2014-09-21,1,2993,TN1,17.0,0.22437645,0.23247573,97.13275,Nord-Est Region
2014-10-01,1,2993,TN1,17.0,0.22865292,0.24361655,94.90369,Nord-Est Region
2014-10-11,1,2993,TN1,17.0,0.23538822,0.25843748,92.527084,Nord-Est Region
2014-10-21,1,2993,TN1,17.0,0.2472353,0.27881876,90.39488,Nord-Est Region
2014-11-01,1,2993,TN1,17.0,0.26414117,0.303593,88.84259,Nord-Est Region
2014-11-11,1,2993,TN1,17.0,0.2843294,0.3304728,87.87209,Nord-Est Region
2014-11-21,1,2993,TN1,17.0,0.3079588,0.3595048,87.412605,Nord-Est Region
2014-12-01,1,2993,TN1,17.0,0.33482352,0.389793,87.50105,Nord-Est Region
2014-12-11,1,2993,TN1,17.0,0.3643353,0.42014447,88.12936,Nord-Est Region
2014-12-21,1,2993,TN1,17.0,0.39637646,0.45062166,89.16443,Nord-Est Region
2015-01-01,1,2993,TN1,17.0,0.43184116,0.4823029,90.5201,Nord-Est Region
2015-01-11,1,2993,TN1,17.0,0.46278235,0.50906175,91.721954,Nord-Est Region
2015-01-21,1,2993,TN1,17.0,0.48735884,0.5298014,92.6798,Nord-Est Region
2015-02-01,1,2993,TN1,17.0,0.5103882,0.5471654,93.84138,Nord-Est Region
2015-02-11,1,2993,TN1,17.0,0.5308529,0.5599426,95.23074,Nord-Est Region
2015-02-21,1,2993,TN1,17.0,0.54666466,0.5678114,96.577156,Nord-Est Region
2015-03-01,1,2993,TN1,17.0,0.55759996,0.5709816,97.845085,Nord-Est Region
2015-03-11,1,2993,TN1,17.0,0.56281173,0.5679724,99.16491,Nord-Est Region
2015-03-21,1,2993,TN1,17.0,0.55732936,0.5555603,100.292145,Nord-Est Region
2015-04-01,1,2993,TN1,17.0,0.5374824,0.53223747,100.90082,Nord-Est Region
2015-04-11,1,2993,TN1,17.0,0.5042588,0.49853677,101.04315,Nord-Est Region
2015-04-21,1,2993,TN1,17.0,0.45881176,0.45455405,100.84386,Nord-Est Region
2015-05-01,1,2993,TN1,17.0,0.40571764,0.40409082,100.35827,Nord-Est Region
2015-05-11,1,2993,TN1,17.0,0.35331175,0.35346434,99.96219,Nord-Est Region
2015-05-21,1,2993,TN1,17.0,0.3057412,0.30665994,99.7424,Nord-Est Region
2015-06-01,1,2993,TN1,17.0,0.26882353,0.26969227,99.72826,Nord-Est Region
2015-06-11,1,2993,TN1,17.0,0.2444353,0.2444169,100.00625,Nord-Est Region
2015-06-21,1,2993,TN1,17.0,0.22942352,0.22752427,100.68436,Nord-Est Region
2015-07-01,1,2993,TN1,17.0,0.2218353,0.21412836,102.91788,Nord-Est Region
2015-07-11,1,2993,TN1,17.0,0.2195941,0.21009228,103.65325,Nord-Est Region
2015-07-21,1,2993,TN1,17.0,0.22089411,0.20870478,104.71168,Nord-Est Region
2015-08-01,1,2993,TN1,17.0,0.22394118,0.20926432,105.660965,Nord-Est Region
2015-08-11,1,2993,TN1,17.0,0.22657058,0.21088713,106.01158,Nord-Est Region
2015-08-21,1,2993,TN1,17.0,0.22718823,0.21362095,105.146515,Nord-Est Region
2015-09-01,1,2993,TN1,17.0,0.22705881,0.21793713,103.40441,Nord-Est Region
2015-09-11,1,2993,TN1,17.0,0.2285353,0.2240728,101.62822,Nord-Est Region
2015-09-21,1,2993,TN1,17.0,0.23356469,0.23247573,100.38551,Nord-Est Region
2015-10-01,1,2993,TN1,17.0,0.24311176,0.24361655,99.82808,Nord-Est Region
2015-10-11,1,2993,TN1,17.0,0.25761175,0.25843748,99.732285,Nord-Est Region
2015-10-21,1,2993,TN1,17.0,0.27931765,0.27881876,100.15173,Nord-Est Region
2015-11-01,1,2993,TN1,17.0,0.30691177,0.303593,100.93858,Nord-Est Region
2015-11-11,1,2993,TN1,17.0,0.33611175,0.3304728,101.48209,Nord-Est Region
2015-11-21,1,2993,TN1,17.0,0.3654941,0.3595048,101.46259,Nord-Est Region
2015-12-01,1,2993,TN1,17.0,0.39649412,0.389793,101.5237,Nord-Est Region
2015-12-11,1,2993,TN1,17.0,0.42997646,0.42014447,102.09126,Nord-Est Region
2015-12-21,1,2993,TN1,17.0,0.46674114,0.45062166,103.219894,Nord-Est Region
2016-01-01,1,2993,TN1,17.0,0.5065765,0.4823029,104.560104,Nord-Est Region
2016-01-11,1,2993,TN1,17.0,0.5375529,0.50906175,105.096245,Nord-Est Region
2016-01-21,1,2993,TN1,17.0,0.55860585,0.5298014,104.96797,Nord-Est Region
2016-02-01,1,2993,TN1,17.0,0.57414114,0.5471654,104.517296,Nord-Est Region
2016-02-11,1,2993,TN1,17.0,0.5817647,0.5599426,103.57772,Nord-Est Region
2016-02-21,1,2993,TN1,17.0,0.58082354,0.5678114,102.10616,Nord-Est Region
2016-03-01,1,2993,TN1,17.0,0.56992936,0.5709816,99.83055,Nord-Est Region
2016-03-11,1,2993,TN1,17.0,0.54662937,0.5679724,96.54628,Nord-Est Region
2016-03-21,1,2993,TN1,17.0,0.5081,0.5555603,92.16258,Nord-Est Region
2016-04-01,1,2993,TN1,17.0,0.45881176,0.53223747,87.38904,Nord-Est Region
2016-04-11,1,2993,TN1,17.0,0.40691176,0.49853677,83.29647,Nord-Est Region
2016-04-21,1,2993,TN1,17.0,0.35561764,0.45455405,80.39132,Nord-Est Region
2016-05-01,1,2993,TN1,17.0,0.30904707,0.40409082,79.06944,Nord-Est Region
2016-05-11,1,2993,TN1,17.0,0.27014118,0.35346434,79.348076,Nord-Est Region
2016-05-21,1,2993,TN1,17.0,0.23878823,0.30665994,80.97019,Nord-Est Region
2016-06-01,1,2993,TN1,17.0,0.21657646,0.26969227,83.38533,Nord-Est Region
2016-06-11,1,2993,TN1,17.0,0.20289999,0.2444169,85.8986,Nord-Est Region
2016-06-21,1,2993,TN1,17.0,0.19521177,0.22752427,88.35687,Nord-Est Region
2016-07-01,1,2993,TN1,17.0,0.19201764,0.21412836,91.6288,Nord-Est Region
2016-07-11,1,2993,TN1,17.0,0.19194706,0.21009228,93.023544,Nord-Est Region
2016-07-21,1,2993,TN1,17.0,0.1935647,0.20870478,94.147736,Nord-Est Region
2016-08-01,1,2993,TN1,17.0,0.1958647,0.20926432,94.83167,Nord-Est Region
2016-08-11,1,2993,TN1,17.0,0.19863528,0.21088713,95.30378,Nord-Est Region
2016-08-21,1,2993,TN1,17.0,0.20258823,0.21362095,95.81493,Nord-Est Region
2016-09-01,1,2993,TN1,17.0,0.20758234,0.21793713,96.13537,Nord-Est Region
2016-09-11,1,2993,TN1,17.0,0.21244706,0.2240728,95.758156,Nord-Est Region
2016-09-21,1,2993,TN1,17.0,0.21757057,0.23247573,94.72339,Nord-Est Region
2016-10-01,1,2993,TN1,17.0,0.22574706,0.24361655,93.91401,Nord-Est Region
2016-10-11,1,2993,TN1,17.0,0.2391647,0.25843748,93.75147,Nord-Est Region
2016-10-21,1,2993,TN1,17.0,0.26075292,0.27881876,94.505844,Nord-Est Region
2016-11-01,1,2993,TN1,17.0,0.29094705,0.303593,96.423584,Nord-Est Region
2016-11-11,1,2993,TN1,17.0,0.32704118,0.3304728,99.09806,Nord-Est Region
2016-11-21,1,2993,TN1,17.0,0.36727646,0.3595048,101.89783,Nord-Est Region
2016-12-01,1,2993,TN1,17.0,0.4097706,0.389793,104.542496,Nord-Est Region
2016-12-11,1,2993,TN1,17.0,0.45198235,0.42014447,106.771935,Nord-Est Region
2016-12-21,1,2993,TN1,17.0,0.49118236,0.45062166,108.10206,Nord-Est Region
2017-01-01,1,2993,TN1,17.0,0.5235706,0.4823029,107.75267,Nord-Est Region
2017-01-11,1,2993,TN1,17.0,0.5454235,0.50906175,106.504074,Nord-Est Region
2017-01-21,1,2993,TN1,17.0,0.56059414,0.5298014,105.310905,Nord-Est Region
2017-02-01,1,2993,TN1,17.0,0.57200587,0.5471654,104.15972,Nord-Est Region
2017-02-11,1,2993,TN1,17.0,0.57823527,0.5599426,102.99908,Nord-Est Region
2017-02-21,1,2993,TN1,17.0,0.57900584,0.5678114,101.81194,Nord-Est Region
2017-03-01,1,2993,TN1,17.0,0.57429415,0.5709816,100.533424,Nord-Est Region
2017-03-11,1,2993,TN1,17.0,0.56155294,0.5679724,98.961205,Nord-Est Region
2017-03-21,1,2993,TN1,17.0,0.5378764,0.5555603,97.07976,Nord-Est Region
2017-04-01,1,2993,TN1,17.0,0.5030529,0.53223747,94.98751,Nord-Est Region
2017-04-11,1,2993,TN1,17.0,0.45884705,0.49853677,92.76444,Nord-Est Region
2017-04-21,1,2993,TN1,17.0,0.40801764,0.45455405,90.77673,Nord-Est Region
2017-05-01,1,2993,TN1,17.0,0.35665882,0.40409082,89.55451,Nord-Est Region
2017-05-11,1,2993,TN1,17.0,0.311,0.35346434,89.475075,Nord-Est Region
2017-05-21,1,2993,TN1,17.0,0.2727941,0.30665994,90.50473,Nord-Est Region
2017-06-01,1,2993,TN1,17.0,0.24477057,0.26969227,92.20447,Nord-Est Region
2017-06-11,1,2993,TN1,17.0,0.22601764,0.2444169,93.75061,Nord-Est Region
2017-06-21,1,2993,TN1,17.0,0.21311176,0.22752427,94.80676,Nord-Est Region
2017-07-01,1,2993,TN1,17.0,0.20448823,0.21412836,96.350204,Nord-Est Region
2017-07-11,1,2993,TN1,17.0,0.19875294,0.21009228,95.64025,Nord-Est Region
2017-07-21,1,2993,TN1,17.0,0.19540589,0.20870478,94.85943,Nord-Est Region
2017-08-01,1,2993,TN1,17.0,0.19470587,0.20926432,94.384705,Nord-Est Region
2017-08-11,1,2993,TN1,17.0,0.19593528,0.21088713,94.26885,Nord-Est Region
2017-08-21,1,2993,TN1,17.0,0.19861177,0.21362095,94.306526,Nord-Est Region
2017-09-01,1,2993,TN1,17.0,0.20240588,0.21793713,94.2034,Nord-Est Region
2017-09-11,1,2993,TN1,17.0,0.20670588,0.2240728,93.66339,Nord-Est Region
2017-09-21,1,2993,TN1,17.0,0.21202353,0.23247573,92.75967,Nord-Est Region
2017-10-01,1,2993,TN1,17.0,0.22102353,0.24361655,92.30527,Nord-Est Region
2017-10-11,1,2993,TN1,17.0,0.23521176,0.25843748,92.46987,Nord-Est Region
2017-10-21,1,2993,TN1,17.0,0.25694117,0.27881876,93.34662,Nord-Est Region
2017-11-01,1,2993,TN1,17.0,0.28534117,0.303593,94.83818,Nord-Est Region
2017-11-11,1,2993,TN1,17.0,0.3168,0.3304728,96.406364,Nord-Est Region
2017-11-21,1,2993,TN1,17.0,0.3494588,0.3595048,97.5468,Nord-Est Region
2017-12-01,1,2993,TN1,17.0,0.38321176,0.389793,98.50356,Nord-Est Region
2017-12-11,1,2993,TN1,17.0,0.4182,0.42014447,99.58641,Nord-Est Region
2017-12-21,1,2993,TN1,17.0,0.4548294,0.45062166,100.8405,Nord-Est Region
2018-01-01,1,2993,TN1,17.0,0.49437645,0.4823029,102.26817,Nord-Est Region
2018-01-11,1,2993,TN1,17.0,0.52857643,0.50906175,103.490616,Nord-Est Region
2018-01-21,1,2993,TN1,17.0,0.55400586,0.5298014,104.1746,Nord-Est Region
2018-02-01,1,2993,TN1,17.0,0.5747765,0.5471654,104.62369,Nord-Est Region
2018-02-11,1,2993,TN1,17.0,0.5888294,0.5599426,104.735985,Nord-Est Region
2018-02-21,1,2993,TN1,17.0,0.5963706,0.5678114,104.622635,Nord-Est Region
2018-03-01,1,2993,TN1,17.0,0.5977294,0.5709816,104.30733,Nord-Est Region
2018-03-11,1,2993,TN1,17.0,0.5899706,0.5679724,103.55973,Nord-Est Region
2018-03-21,1,2993,TN1,17.0,0.5690294,0.5555603,102.22423,Nord-Est Region
2018-04-01,1,2993,TN1,17.0,0.53480583,0.53223747,100.441124,Nord-Est Region
2018-04-11,1,2993,TN1,17.0,0.49158823,0.49853677,98.73326,Nord-Est Region
2018-04-21,1,2993,TN1,17.0,0.4416,0.45455405,97.43257,Nord-Est Region
2018-05-01,1,2993,TN1,17.0,0.3869941,0.40409082,96.23496,Nord-Est Region
2018-05-11,1,2993,TN1,17.0,0.33434117,0.35346434,95.26026,Nord-Est Region
2018-05-21,1,2993,TN1,17.0,0.28895882,0.30665994,95.03698,Nord-Est Region
2018-06-01,1,2993,TN1,17.0,0.25542352,0.26969227,95.53672,Nord-Est Region
2018-06-11,1,2993,TN1,17.0,0.23322941,0.2444169,96.20011,Nord-Est Region
2018-06-21,1,2993,TN1,17.0,0.21729411,0.22752427,96.31378,Nord-Est Region
2018-07-01,1,2993,TN1,17.0,0.20681764,0.21412836,97.23213,Nord-Est Region
2018-07-11,1,2993,TN1,17.0,0.20148823,0.21009228,96.691925,Nord-Est Region
2018-07-21,1,2993,TN1,17.0,0.20048234,0.20870478,96.821686,Nord-Est Region
2018-08-01,1,2993,TN1,17.0,0.20302352,0.20926432,97.59289,Nord-Est Region
2018-08-11,1,2993,TN1,17.0,0.20762353,0.21088713,98.74904,Nord-Est Region
2018-08-21,1,2993,TN1,17.0,0.21337058,0.21362095,99.90503,Nord-Est Region
2018-09-01,1,2993,TN1,17.0,0.2207647,0.21793713,101.05531,Nord-Est Region
2018-09-11,1,2993,TN1,17.0,0.23121177,0.2240728,102.60477,Nord-Est Region
2018-09-21,1,2993,TN1,17.0,0.24552353,0.23247573,104.61909,Nord-Est Region
2018-10-01,1,2993,TN1,17.0,0.26394707,0.24361655,106.92418,Nord-Est Region
2018-10-11,1,2993,TN1,17.0,0.28741765,0.25843748,109.39579,Nord-Est Region
2018-10-21,1,2993,TN1,17.0,0.3177412,0.27881876,111.83705,Nord-Est Region
2018-11-01,1,2993,TN1,17.0,0.3533,0.303593,114.057686,Nord-Est Region
2018-11-11,1,2993,TN1,17.0,0.39031175,0.3304728,115.72753,Nord-Est Region
2018-11-21,1,2993,TN1,17.0,0.4288706,0.3595048,116.93895,Nord-Est Region
2018-12-01,1,2993,TN1,17.0,0.46654114,0.389793,117.450966,Nord-Est Region
2018-12-11,1,2993,TN1,17.0,0.5002588,0.42014447,117.040375,Nord-Est Region
2018-12-21,1,2993,TN1,17.0,0.5277941,0.45062166,115.41532,Nord-Est Region
2019-01-01,1,2993,TN1,17.0,0.5512529,0.4823029,112.95315,Nord-Est Region
2019-01-11,1,2993,TN1,17.0,0.56804705,0.50906175,110.55076,Nord-Est Region
2019-01-21,1,2993,TN1,17.0,0.5786294,0.5298014,108.42149,Nord-Est Region
2019-02-01,1,2993,TN1,17.0,0.5863823,0.5471654,106.56718,Nord-Est Region
2019-02-11,1,2993,TN1,17.0,0.5900588,0.5599426,104.93755,Nord-Est Region
2019-02-21,1,2993,TN1,17.0,0.5896647,0.5678114,103.5372,Nord-Est Region
2019-03-01,1,2993,TN1,17.0,0.5850588,0.5709816,102.26693,Nord-Est Region
2019-03-11,1,2993,TN1,17.0,0.5739471,0.5679724,100.96681,Nord-Est Region
2019-03-21,1,2993,TN1,17.0,0.5537,0.5555603,99.692795,Nord-Est Region
2019-04-01,1,2993,TN1,17.0,0.5229294,0.53223747,98.40132,Nord-Est Region
2019-04-11,1,2993,TN1,17.0,0.48177645,0.49853677,96.94454,Nord-Est Region
2019-04-21,1,2993,TN1,17.0,0.43134114,0.45455405,95.39932,Nord-Est Region
2019-05-01,1,2993,TN1,17.0,0.3784588,0.40409082,94.35531,Nord-Est Region
2019-05-11,1,2993,TN1,17.0,0.32937056,0.35346434,94.02828,Nord-Est Region
